"AbilityDefBPerfectAim.Description.Details";"PASSIVE: The Bounty Hunter's attacks bypass armor and deal structure damage to the target.";"ПАССИВНО: атаки охотника за головами минуют бронюи бьют сразу по структуре цели.";;"#000000";"#FFFFFF"
"TraitDefCalledShotImprove.Description.Details";"PASSIVE: Called Shots taken by this MechWarrior are twice as likely to hit the targeted location.";"ПАССИВНО: точность выстрелов Offensive Push этого мехвоина удвоена.";;"#000000";"#FFFFFF"
"TraitDefCalledShotImprove.Description.Name";"Improved Called Shot";"Улучшенный Offensive Push";;"#000000";"#FFFFFF"
"TraitDefCalledShotImprove.ShortDesc";"Called Shot Bonus";"Бонус к offensive push";;"#000000";"#FFFFFF"
"TraitDefCalledShotImprove.TraitDefCalledShotImprove.EffectData0.Details";"Called Shots twice as reliable";"Offensive push вдвое надёжнее";;"#000000";"#FFFFFF"
"TraitDefCalledShotImprove.TraitDefCalledShotImprove.EffectData0.Name";"Improved Called Shot";"Улучшенный Offensive Push";;"#000000";"#FFFFFF"
"TraitDefCalledShotMaster.Description.Details";"PASSIVE: Called Shots taken by this MechWarrior are almost guaranteed to hit their location .";"ПАССИВНО: Offensive Push выстрелы, сделанные этим мехвоином почти гарантированно попадают в цель.";;"#000000";"#FFFFFF"
"TraitDefCalledShotMaster.Description.Name";"Called Shot Mastery";"Мастер offensive push";;"#000000";"#FFFFFF"
"TraitDefCalledShotMaster.ShortDesc";"Called Shot Mastery";"Мастер offensive push";;"#000000";"#FFFFFF"
"TraitDefCalledShotMaster.TraitDefCalledShotMaster.EffectData0.Details";"Called Shots nearly guaranteed";"Попадание почти гарантировано";;"#000000";"#FFFFFF"
"TraitDefCalledShotMaster.TraitDefCalledShotMaster.EffectData0.Name";"Called Shot Mastery";"Мастер offensive push";;"#000000";"#FFFFFF"
"TraitDefEvasiveChargeAddOne.Description.Details";"PASSIVE: 'Mechs piloted by this MechWarrior have their EVASIVE charge cap increased by 1.";"ПАССИВНО: мехи, пилотируемые этим воином имеют на 1 выше предел шевронов уворота.";;"#000000";"#FFFFFF"
"TraitDefEvasiveChargeAddOne.Description.Name";"Increased Evasion Cap";"Увелич. предел уклонения";;"#000000";"#FFFFFF"
"TraitDefEvasiveChargeAddOne.ShortDesc";"+ 1 Max Evasion";"+ 1 макс. укл.";;"#000000";"#FFFFFF"
"TraitDefEvasiveChargeAddOne.TraitDefEvasiveChargeAddOne.EffectData0.Details";"EVASIVE charge cap increased by 1";"Предел шевронов уклонения повышен на 1";;"#000000";"#FFFFFF"
"TraitDefEvasiveChargeAddOne.TraitDefEvasiveChargeAddOne.EffectData0.Name";"Increased Evasion Cap";"Увелич. предел уклонения";;"#000000";"#FFFFFF"
"TraitDefEvasiveChargeAddThree.Description.Details";"PASSIVE: 'Mechs piloted by this MechWarrior have their EVASIVE charge cap increased by 3.";"ПАССИВНО: мехи, пилотируемые этим воином имеют на 3 выше предел шевронов уворота.";;"#000000";"#FFFFFF"
"TraitDefEvasiveChargeAddThree.Description.Name";"Increased Evasion Cap";"Увелич. предел уклонения";;"#000000";"#FFFFFF"
"TraitDefEvasiveChargeAddThree.ShortDesc";"+ 3 Max Evasion";"+ 3 макс. укл.";;"#000000";"#FFFFFF"
"TraitDefEvasiveChargeAddThree.TraitDefEvasiveChargeAddOne.EffectData0.Details";"EVASIVE charge cap increased by 1";"Предел шевронов уклонения повышен на 1";;"#000000";"#FFFFFF"
"TraitDefEvasiveChargeAddThree.TraitDefEvasiveChargeAddOne.EffectData0.Name";"Increased Evasion Cap";"Увелич. предел уклонения";;"#000000";"#FFFFFF"
"TraitDefEvasiveChargeAddTwo.Description.Details";"PASSIVE: 'Mechs piloted by this MechWarrior have their EVASIVE charge cap increased by 2.";"ПАССИВНО: мехи, пилотируемые этим воином имеют на 2 выше предел шевронов уворота.";;"#000000";"#FFFFFF"
"TraitDefEvasiveChargeAddTwo.Description.Name";"Increased Evasion Cap";"Увелич. предел уклонения";;"#000000";"#FFFFFF"
"TraitDefEvasiveChargeAddTwo.ShortDesc";"+ 2 Max Evasion";"+ 2 макс. укл.";;"#000000";"#FFFFFF"
"TraitDefEvasiveChargeAddTwo.TraitDefEvasiveChargeAddOne.EffectData0.Details";"EVASIVE charge cap increased by 1";"Предел шевронов уклонения повышен на 1";;"#000000";"#FFFFFF"
"TraitDefEvasiveChargeAddTwo.TraitDefEvasiveChargeAddOne.EffectData0.Name";"Increased Evasion Cap";"Увелич. предел уклонения";;"#000000";"#FFFFFF"
"TraitDefHeadshotImmunity.Description.Details";"PASSIVE: This unit is an elite MechWarrior whose skill prevents the ability to hit their cockpit with attacks.";"ПАССИВНО: это - элитный мехвоин, чьи навыки помогают избегать прямых попаданий в голову.";;"#000000";"#FFFFFF"
"TraitDefHeadshotImmunity.Description.Name";"Headshot Immunity";"Иммунитет к попаданиям в голову";;"#000000";"#FFFFFF"
"TraitDefHeadshotImmunity.ShortDesc";"Headshot Avoidance";"Избегание попадания в голову";;"#000000";"#FFFFFF"
"TraitDefHeadshotImmunity.StatusEffect-Elite-HeadshotImmunity.EffectData0.Details";"This unit is an elite MechWarrior whose skill prevents the ability to hit their cockpit with attacks.";"Это - элитный мехвоин, чьи навыки помогают избегать прямых попаданий в голову.";;"#000000";"#FFFFFF"
"TraitDefHeadshotImmunity.StatusEffect-Elite-HeadshotImmunity.EffectData0.Name";"HEADSHOT IMMUNITY";"ИММУНИТЕТ К ПОПАДАНИЯМ В ГОЛОВУ";;"#000000";"#FFFFFF"
"TraitDefIndirectReduceOne.Description.Details";"PASSIVE: 'Mechs piloted by this MechWarrior have their indirect fire penalties reduced by 1.";"ПАССИВНО: мехи, пилотируемые этим воином имеют на 1 ниже штраф от стрельбы с закрытых позиций.";;"#000000";"#FFFFFF"
"TraitDefIndirectReduceOne.Description.Name";"Improved Indirect Fire";"Улучшенный непрямой огонь";;"#000000";"#FFFFFF"
"TraitDefIndirectReduceOne.ShortDesc";"-1 Indirect Fire Penalty";"-1 штраф непрямого огня";;"#000000";"#FFFFFF"
"TraitDefIndirectReduceOne.TraitDefIndirectReduceOne.EffectData0.Details";"Indirect fire penalties reduced by 1";"Штрафы на огонь с закрытых позиций снижен на 1";;"#000000";"#FFFFFF"
"TraitDefIndirectReduceOne.TraitDefIndirectReduceOne.EffectData0.Name";"Improved Indirect Fire";"Улучшенный непрямой огонь";;"#000000";"#FFFFFF"
"TraitDefIndirectReduceThree.Description.Details";"PASSIVE: 'Mechs piloted by this MechWarrior have their indirect fire penalties reduced by 1.";"ПАССИВНО: мехи, пилотируемые этим воином имеют на 1 ниже штраф от стрельбы с закрытых позиций.";;"#000000";"#FFFFFF"
"TraitDefIndirectReduceThree.Description.Name";"Improved Indirect Fire";"Улучшенный непрямой огонь";;"#000000";"#FFFFFF"
"TraitDefIndirectReduceThree.ShortDesc";"-3 Indirect Fire Penalty";"-3 штраф непрямого огня";;"#000000";"#FFFFFF"
"TraitDefIndirectReduceThree.TraitDefIndirectReduceOne.EffectData0.Details";"Indirect fire penalties reduced by 1";"Штрафы на огонь с закрытых позиций снижен на 1";;"#000000";"#FFFFFF"
"TraitDefIndirectReduceThree.TraitDefIndirectReduceOne.EffectData0.Name";"Improved Indirect Fire";"Улучшенный непрямой огонь";;"#000000";"#FFFFFF"
"TraitDefIndirectReduceTwo.Description.Details";"PASSIVE: 'Mechs piloted by this MechWarrior have their indirect fire penalties reduced by 1.";"ПАССИВНО: мехи, пилотируемые этим воином имеют на 1 ниже штраф от стрельбы с закрытых позиций.";;"#000000";"#FFFFFF"
"TraitDefIndirectReduceTwo.Description.Name";"Improved Indirect Fire";"Улучшенный непрямой огонь";;"#000000";"#FFFFFF"
"TraitDefIndirectReduceTwo.ShortDesc";"-2 Indirect Fire Penalty";"-2 штраф непрямого огня";;"#000000";"#FFFFFF"
"TraitDefIndirectReduceTwo.TraitDefIndirectReduceOne.EffectData0.Details";"Indirect fire penalties reduced by 1";"Штрафы на огонь с закрытых позиций снижен на 1";;"#000000";"#FFFFFF"
"TraitDefIndirectReduceTwo.TraitDefIndirectReduceOne.EffectData0.Name";"Improved Indirect Fire";"Улучшенный непрямой огонь";;"#000000";"#FFFFFF"
"TraitDefMinRangeReduce45.Description.Details";"PASSIVE: Reduces Minimum Range Accuracy Penalty by 1";"ПАССИВНО: снижает на 1 штраф точности за мин. дальность";;"#000000";"#FFFFFF"
"TraitDefMinRangeReduce45.Description.Name";"Reduced Min. Range";"Уменьш. мин. дист.";;"#000000";"#FFFFFF"
"TraitDefMinRangeReduce45.ShortDesc";"-1 Min Range Penalty";"-1 штраф мин. дист.";;"#000000";"#FFFFFF"
"TraitDefMinRangeReduce45.TraitDefIndirectReduceOne.EffectData0.Details";"Minimum weapon ranges reduced by 45m";"Минимальные дистанции вооружения снижены на 45м";;"#000000";"#FFFFFF"
"TraitDefMinRangeReduce45.TraitDefIndirectReduceOne.EffectData0.Name";"Reduced Min. Range";"Уменьш. мин. дист.";;"#000000";"#FFFFFF"
"TraitDefMinRangeReduce90.Description.Details";"PASSIVE: Reduces Minimum Range Accuracy Penalty by 2";"ПАССИВНО: снижает на 2 штраф точности за мин. дальность";;"#000000";"#FFFFFF"
"TraitDefMinRangeReduce90.Description.Name";"Reduced Min. Range";"Уменьш. мин. дист.";;"#000000";"#FFFFFF"
"TraitDefMinRangeReduce90.ShortDesc";"-3 Min Range Penalty";"-3 штраф мин. дист.";;"#000000";"#FFFFFF"
"TraitDefMinRangeReduce90.TraitDefIndirectReduceOne.EffectData0.Details";"Minimum weapon ranges reduced by 45m";"Минимальные дистанции вооружения снижены на 45м";;"#000000";"#FFFFFF"
"TraitDefMinRangeReduce90.TraitDefIndirectReduceOne.EffectData0.Name";"Reduced Min. Range";"Уменьш. мин. дист.";;"#000000";"#FFFFFF"
"TraitDefOverheatAddFifteen.Description.Details";"PASSIVE: 'Mechs piloted by this MechWarrior roll with the Punches and take 2% Less Melee Damage.";"ПАССИВНО: мехи, пилотируемые этим воином хороши в Punch атаках и получают на 2% меньше рукоп. урона.";;"#000000";"#FFFFFF"
"TraitDefOverheatAddFifteen.Description.Name";"Melee Resistance";"Сопр. рукопашной";;"#000000";"#FFFFFF"
"TraitDefOverheatAddFifteen.MeleeResist1.EffectData0.Details";"Takes less Kinetic Damage.";"Получает меньше кинетического урона.";;"#000000";"#FFFFFF"
"TraitDefOverheatAddFifteen.MeleeResist1.EffectData0.Name";"Melee Resistance";"Сопр. рукопашной";;"#000000";"#FFFFFF"
"TraitDefOverheatAddFifteen.ShortDesc";"2% Melee Resistance";"2% сопр. ближнему бою";;"#000000";"#FFFFFF"
"TraitDefOverheatAddThirty.Description.Details";"PASSIVE: 'Mechs piloted by this MechWarrior roll with the Punches and take 4% Less Melee Damage.";"ПАССИВНО: мехи, пилотируемые этим воином хороши в Punch атаках и получают на 4% меньше рукоп. урона.";;"#000000";"#FFFFFF"
"TraitDefOverheatAddThirty.Description.Name";"Melee Resistance";"Сопр. рукопашной";;"#000000";"#FFFFFF"
"TraitDefOverheatAddThirty.MeleeResist2.EffectData0.Details";"Takes less Kinetic Damage.";"Получает меньше кинетического урона.";;"#000000";"#FFFFFF"
"TraitDefOverheatAddThirty.MeleeResist2.EffectData0.Name";"Melee Resistance";"Сопр. рукопашной";;"#000000";"#FFFFFF"
"TraitDefOverheatAddThirty.ShortDesc";"4% Melee Resistance";"4% сопр. ближнему бою";;"#000000";"#FFFFFF"
"TraitDefRefireReduceOne.Description.Details";"PASSIVE: 'Mechs piloted by this MechWarrior have their Recoil penalties reduced by 1.";"ПАССИВНО: мехи, пилотируемые этим воином имеют отдачу на 1 ниже.";;"#000000";"#FFFFFF"
"TraitDefRefireReduceOne.Description.Name";"Reduced Recoil";"Уменьшена отдача";;"#000000";"#FFFFFF"
"TraitDefRefireReduceOne.ShortDesc";"-1 Recoil Penalty";"-1 штраф отдачи";;"#000000";"#FFFFFF"
"TraitDefRefireReduceOne.TraitDefIndirectReduceOne.EffectData0.Details";"Ballistic recoil penalties reduced by 1";"Штраф отдачи от баллистики снижен на 1";;"#000000";"#FFFFFF"
"TraitDefRefireReduceOne.TraitDefIndirectReduceOne.EffectData0.Name";"Reduced Recoil";"Уменьшена отдача";;"#000000";"#FFFFFF"
"TraitDefRefireReduceTwo.Description.Details";"PASSIVE: 'Mechs piloted by this MechWarrior have their Recoil penalties reduced by 1.";"ПАССИВНО: мехи, пилотируемые этим воином имеют отдачу на 1 ниже.";;"#000000";"#FFFFFF"
"TraitDefRefireReduceTwo.Description.Name";"Reduced Recoil";"Уменьшена отдача";;"#000000";"#FFFFFF"
"TraitDefRefireReduceTwo.ShortDesc";"-2 Recoil Penalty";"-2 штраф отдачи";;"#000000";"#FFFFFF"
"TraitDefRefireReduceTwo.TraitDefIndirectReduceOne.EffectData0.Details";"Ballistic recoil penalties reduced by 1";"Штраф отдачи от баллистики снижен на 1";;"#000000";"#FFFFFF"
"TraitDefRefireReduceTwo.TraitDefIndirectReduceOne.EffectData0.Name";"Reduced Recoil";"Уменьшена отдача";;"#000000";"#FFFFFF"
"TraitDefUnsteadySet60.Description.Details";"PASSIVE: 'Mechs piloted by this MechWarrior have their UNSTEADY threshold increased by 10.";"ПАССИВНО: мехи, пилотируемые этим воином имеют на 10 выше границу нестабильности.";;"#000000";"#FFFFFF"
"TraitDefUnsteadySet60.Description.Name";"Steadier 'Mech";"Более устойчивый мех";;"#000000";"#FFFFFF"
"TraitDefUnsteadySet60.ShortDesc";"+ 1 Unsteady Threshold";"+ 1 к гр. неустойчивости";;"#000000";"#FFFFFF"
"TraitDefUnsteadySet60.TraitDefUnsteadySet60.EffectData0.Details";"UNSTEADY threshold increased to 60";"Порог устойчивости увеличен до 60";;"#000000";"#FFFFFF"
"TraitDefUnsteadySet60.TraitDefUnsteadySet60.EffectData0.Name";"Steadier 'Mech";"Более устойчивый мех";;"#000000";"#FFFFFF"
"TraitDefUnsteadySet80.Description.Details";"PASSIVE: 'Mechs piloted by this MechWarrior have their UNSTEADY threshold increased by 20.";"ПАССИВНО: мехи, пилотируемые этим воином имеют на 20 выше границу нестабильности.";;"#000000";"#FFFFFF"
"TraitDefUnsteadySet80.Description.Name";"Steadier 'Mech";"Более устойчивый мех";;"#000000";"#FFFFFF"
"TraitDefUnsteadySet80.ShortDesc";"+ 2 Unsteady Threshold";"+ 2 к гр. неустойчивости";;"#000000";"#FFFFFF"
"TraitDefUnsteadySet80.TraitDefUnsteadySet80.EffectData0.Details";"UNSTEADY threshold increased to 80";"Порог устойчивости увеличен до 80";;"#000000";"#FFFFFF"
"TraitDefUnsteadySet80.TraitDefUnsteadySet80.EffectData0.Name";"Steadier 'Mech";"Более устойчивый мех";;"#000000";"#FFFFFF"
"TraitHeatReduction10.Description.Details";"PASSIVE: Reduces Heat generation by 10%.";"ПАССИВНО: генерация тепла снижена на 10%.";;"#000000";"#FFFFFF"
"TraitHeatReduction10.Description.Name";"Decreases Heat Generation";"Уменьшает нагрев";;"#000000";"#FFFFFF"
"TraitHeatReduction10.ShortDesc";"-10% Heat Generation";"-10% ген. тепла";;"#000000";"#FFFFFF"
"TraitHeatReduction10.TraitHeatReduction5.EffectData0.Details";"Heat generation reduced by 10%";"Нагрев уменьшен на 10%";;"#000000";"#FFFFFF"
"TraitHeatReduction10.TraitHeatReduction5.EffectData0.Name";"Decreases Heat Generation";"Уменьшает нагрев";;"#000000";"#FFFFFF"
"TraitHeatReduction5.Description.Details";"PASSIVE: Reduces Heat generation by 5%.";"ПАССИВНО: генерация тепла снижена на 5%.";;"#000000";"#FFFFFF"
"TraitHeatReduction5.Description.Name";"Decreases Heat Generation";"Уменьшает нагрев";;"#000000";"#FFFFFF"
"TraitHeatReduction5.ShortDesc";"-5% Heat Generation";"-5% ген. тепла";;"#000000";"#FFFFFF"
"TraitHeatReduction5.TraitHeatReduction5.EffectData0.Details";"Heat generation reduced by 5%";"Нагрев уменьшен на 5%";;"#000000";"#FFFFFF"
"TraitHeatReduction5.TraitHeatReduction5.EffectData0.Name";"Decreases Heat Generation";"Уменьшает нагрев";;"#000000";"#FFFFFF"
"TraitOPOnePlus.ShortDesc";"+5% Range increase.";"+5% к дальности.";;"#000000";"#FFFFFF"
"TraitOPOnePlus.TraitLR1.EffectData2.Details";"DF Minrange by 50m";"DF Minrange by 50m";;"#000000";"#FFFFFF"
"TraitOPOnePlus.TraitLR1.EffectData2.Name";"TraitLR1";"TraitLR1";;"#000000";"#FFFFFF"
"TraitOPOnePlus.TraitMR1.EffectData1.Details";"DF Minrange by 50m";"DF Minrange by 50m";;"#000000";"#FFFFFF"
"TraitOPOnePlus.TraitMR1.EffectData1.Name";"TraitMR1";"TraitMR1";;"#000000";"#FFFFFF"
"TraitOPOnePlus.TraitMXR1.EffectData3.Details";"DF Minrange by 50m";"DF Minrange by 50m";;"#000000";"#FFFFFF"
"TraitOPOnePlus.TraitMXR1.EffectData3.Name";"TraitMXR1";"TraitMXR1";;"#000000";"#FFFFFF"
"TraitOPOnePlus.TraitSR1.EffectData0.Details";"DF Minrange by 50m";"DF Minrange by 50m";;"#000000";"#FFFFFF"
"TraitOPOnePlus.TraitSR1.EffectData0.Name";"TraitSR1";"TraitSR1";;"#000000";"#FFFFFF"
"TraitOPTHREEPlus.ShortDesc";"+15% Range increase.";"+15% к дальности.";;"#000000";"#FFFFFF"
"TraitOPTHREEPlus.TraitLR3.EffectData2.Details";"DF Minrange by 50m";"DF Minrange by 50m";;"#000000";"#FFFFFF"
"TraitOPTHREEPlus.TraitLR3.EffectData2.Name";"TraitLR3";"TraitLR3";;"#000000";"#FFFFFF"
"TraitOPTHREEPlus.TraitMR3.EffectData1.Details";"DF Minrange by 50m";"DF Minrange by 50m";;"#000000";"#FFFFFF"
"TraitOPTHREEPlus.TraitMR3.EffectData1.Name";"TraitMR3";"TraitMR3";;"#000000";"#FFFFFF"
"TraitOPTHREEPlus.TraitMXR3.EffectData3.Details";"DF Minrange by 50m";"DF Minrange by 50m";;"#000000";"#FFFFFF"
"TraitOPTHREEPlus.TraitMXR3.EffectData3.Name";"TraitMXR3";"TraitMXR3";;"#000000";"#FFFFFF"
"TraitOPTHREEPlus.TraitSR3.EffectData0.Details";"DF Minrange by 50m";"DF Minrange by 50m";;"#000000";"#FFFFFF"
"TraitOPTHREEPlus.TraitSR3.EffectData0.Name";"TraitSR3";"TraitSR3";;"#000000";"#FFFFFF"
"TraitOPTWOPlus.ShortDesc";"+10% Range increase.";"+10% к дальности.";;"#000000";"#FFFFFF"
"TraitOPTWOPlus.TraitLR2.EffectData2.Details";"DF Minrange by 50m";"DF Minrange by 50m";;"#000000";"#FFFFFF"
"TraitOPTWOPlus.TraitLR2.EffectData2.Name";"TraitLR2";"TraitLR2";;"#000000";"#FFFFFF"
"TraitOPTWOPlus.TraitMR2.EffectData1.Details";"DF Minrange by 50m";"DF Minrange by 50m";;"#000000";"#FFFFFF"
"TraitOPTWOPlus.TraitMR2.EffectData1.Name";"TraitMR2";"TraitMR2";;"#000000";"#FFFFFF"
"TraitOPTWOPlus.TraitMXR2.EffectData3.Details";"DF Minrange by 50m";"DF Minrange by 50m";;"#000000";"#FFFFFF"
"TraitOPTWOPlus.TraitMXR2.EffectData3.Name";"TraitMXR2";"TraitMXR2";;"#000000";"#FFFFFF"
"TraitOPTWOPlus.TraitSR2.EffectData0.Details";"DF Minrange by 50m";"DF Minrange by 50m";;"#000000";"#FFFFFF"
"TraitOPTWOPlus.TraitSR2.EffectData0.Name";"TraitSR2";"TraitSR2";;"#000000";"#FFFFFF"
"TraitSensors15.ShortDesc";"+30SensorDistance";"+30 к дальности сенсоров";;"#000000";"#FFFFFF"
"TraitSensors15.TraittacSight50.EffectData0.Details";"+50m View Distance";"+50м к дальности обзора";;"#000000";"#FFFFFF"
"TraitSensors15.TraittacSight50.EffectData0.Name";"Increased view Distance";"Увелич. дальность обзора";;"#000000";"#FFFFFF"
"TraitSensors30.ShortDesc";"+70SensorDistance";"+70 к сенсорам";;"#000000";"#FFFFFF"
"TraitSensors30.TraittacSight50.EffectData0.Details";"+50m View Distance";"+50м к дальности обзора";;"#000000";"#FFFFFF"
"TraitSensors30.TraittacSight50.EffectData0.Name";"Increased view Distance";"Увелич. дальность обзора";;"#000000";"#FFFFFF"
"TraitStabDamage10.Description.Details";"PASSIVE: 'PASSIVE: 'Mechs piloted by this MechWarrior take 5% less stability damage.";"ПАССИВНО: мехи, пилотируемые этим воином получают на 5% меньше ур. стабильности.";;"#000000";"#FFFFFF"
"TraitStabDamage10.Description.Name";"Steadier 'Mech";"Более устойчивый мех";;"#000000";"#FFFFFF"
"TraitStabDamage10.ShortDesc";"-10% Stability Damage taken";"-10% к получ. ур. стаб.";;"#000000";"#FFFFFF"
"TraitStabDamage10.TraitStabDamage10.EffectData0.Details";"10% Less Stab Damage";"10% ниже ур. стабильности";;"#000000";"#FFFFFF"
"TraitStabDamage10.TraitStabDamage10.EffectData0.Name";"Leaning in";"Наклонившись";;"#000000";"#FFFFFF"
"TraitStabDamage5.Description.Details";"PASSIVE: 'Mechs piloted by this MechWarrior take 5% less stability damage.";"ПАССИВНО: мехи, пилотируемые этим воином получают на 5% меньше ур. стабильности.";;"#000000";"#FFFFFF"
"TraitStabDamage5.Description.Name";"Steadier 'Mech";"Более устойчивый мех";;"#000000";"#FFFFFF"
"TraitStabDamage5.ShortDesc";"-5% Stability Damage taken";"-5% к получ. ур. стаб.";;"#000000";"#FFFFFF"
"TraitStabDamage5.TraitStabDamage5.EffectData0.Details";"5% Less Stab Damage";"5% ниже ур. стабильности";;"#000000";"#FFFFFF"
"TraitStabDamage5.TraitStabDamage5.EffectData0.Name";"Leaning in";"Наклонившись";;"#000000";"#FFFFFF"
"TraitTacSight100.ShortDesc";"+50View Distance";"+50 к обзору";;"#000000";"#FFFFFF"
"TraitTacSight100.TraittacSight100.EffectData0.Details";"+50m View Distance";"+50м к дальности обзора";;"#000000";"#FFFFFF"
"TraitTacSight100.TraittacSight100.EffectData0.Name";"Increased view Distance";"Увелич. дальность обзора";;"#000000";"#FFFFFF"
"TraitTacSight50.ShortDesc";"+25 View Distance";"+25 к дальности обзора";;"#000000";"#FFFFFF"
"TraitTacSight50.TraittacSight50.EffectData0.Details";"+50m View Distance";"+50м к дальности обзора";;"#000000";"#FFFFFF"
"TraitTacSight50.TraittacSight50.EffectData0.Name";"Increased view Distance";"Увелич. дальность обзора";;"#000000";"#FFFFFF"
"AbilityG8AI.StatusEffect_BCHeat.EffectData1.Details";"Heat generation reduced by 3%.";"Нагрев снижен на 3%.";;"#000000";"#FFFFFF"
"AbilityG8AI.StatusEffect_BCHeat.EffectData1.Name";"Heat generation decreased";"Нагрев понижен";;"#000000";"#FFFFFF"
